time,level,person_id,user_id,x,y,z
1619686249.360293,INFO,12643,2430,0.474,-1.080,1.600
1619686249.733878,INFO,12643,2430,0.474,-1.080,1.600
1619686250.356166,INFO,12643,2430,0.559,-1.221,1.503
1619686250.734456,INFO,12643,2430,0.559,-1.221,1.503
1619686251.359502,INFO,12643,2430,0.590,-1.141,1.695
1619686251.734402,INFO,12643,2430,0.590,-1.141,1.695
1619686252.361174,INFO,12643,2430,0.565,-1.131,1.684
1619686252.734384,INFO,12643,2430,0.565,-1.131,1.684
1619686253.3644,INFO,12643,2430,0.520,-1.148,1.643
1619686253.733666,INFO,12643,2430,0.520,-1.148,1.643
1619686254.372427,INFO,12643,2430,0.384,-1.100,1.484
1619686254.733859,INFO,12643,2430,0.384,-1.100,1.484
1619686255.367471,INFO,12643,2430,0.317,-1.079,1.503
1619686255.733805,INFO,12643,2430,0.317,-1.079,1.503
1619686256.365047,INFO,12643,2430,0.316,-1.122,1.578
1619686256.734722,INFO,12643,2430,0.316,-1.122,1.578
1619686257.377584,INFO,12643,2430,0.323,-1.090,1.499
1619686257.734492,INFO,12643,2430,0.323,-1.090,1.499
1619686258.382301,INFO,12643,2430,0.387,-1.016,1.687
1619686258.734569,INFO,12643,2430,0.387,-1.016,1.687
1619686259.378396,INFO,12643,2430,0.402,-0.984,1.690
1619686259.73357,INFO,12643,2430,0.402,-0.984,1.690
1619686260.372445,INFO,12643,2430,0.327,-1.083,1.496
1619686260.73454,INFO,12643,2430,0.327,-1.083,1.496
1619686261.371345,INFO,12643,2430,0.326,-1.078,1.490
1619686261.734172,INFO,12643,2430,0.326,-1.078,1.490
1619686262.377275,INFO,12643,2430,0.327,-1.085,1.493
1619686262.734655,INFO,12643,2430,0.327,-1.085,1.493
1619686263.382084,INFO,12643,2430,0.330,-1.093,1.500
1619686263.734305,INFO,12643,2430,0.330,-1.093,1.500
1619686264.401435,INFO,12643,2430,0.331,-1.095,1.504
1619686264.735021,INFO,12643,2430,0.331,-1.095,1.504
1619686265.399747,INFO,12643,2430,0.330,-1.095,1.499
1619686265.734398,INFO,12643,2430,0.330,-1.095,1.499
1619686266.388399,INFO,12643,2430,0.333,-1.076,1.488
1619686266.733981,INFO,12643,2430,0.333,-1.076,1.488
1619686267.391281,INFO,12643,2430,0.333,-1.076,1.488
1619686267.734478,INFO,12643,2430,0.333,-1.076,1.488
1619686268.391819,INFO,12643,2430,0.333,-1.076,1.488
1619686268.734259,INFO,12643,2430,0.333,-1.076,1.488
1619686269.399783,INFO,12643,2430,0.341,-1.035,1.656
1619686269.734767,INFO,12643,2430,0.341,-1.035,1.656
1619686270.390421,INFO,12643,2430,0.413,-1.018,1.693
1619686270.734055,INFO,12643,2430,0.413,-1.018,1.693
1619686271.385971,INFO,12643,2430,0.334,-1.083,1.485
1619686271.73487,INFO,12643,2430,0.334,-1.083,1.485
1619686272.402576,INFO,12643,2430,0.413,-0.993,1.685
1619686272.733794,INFO,12643,2430,0.413,-0.993,1.685
1619686273.398774,INFO,12643,2430,0.405,-0.993,1.689
1619686273.734533,INFO,12643,2430,0.405,-0.993,1.689
1619686274.402036,INFO,12643,2430,0.336,-1.054,1.638
1619686274.734403,INFO,12643,2430,0.336,-1.054,1.638
1619686275.404482,INFO,12643,2430,0.334,-1.048,1.637
1619686275.733615,INFO,12643,2430,0.334,-1.048,1.637
1619686276.410701,INFO,12643,2430,0.341,-1.056,1.652
1619686276.734699,INFO,12643,2430,0.341,-1.056,1.652
1619686277.409375,INFO,12643,2430,0.404,-0.952,1.696
1619686277.734051,INFO,12643,2430,0.404,-0.952,1.696
1619686278.408846,INFO,12643,2430,0.328,-0.981,1.637
1619686278.734402,INFO,12643,2430,0.328,-0.981,1.637
1619686279.415389,INFO,12643,2430,0.349,-1.002,1.614
1619686279.734779,INFO,12643,2430,0.349,-1.002,1.614
1619686280.422643,INFO,12643,2430,1.172,-0.377,1.343
1619686280.734054,INFO,12643,2430,1.172,-0.377,1.343
1619686281.42424,INFO,12643,2430,1.172,-0.377,1.343
1619686281.734329,INFO,12643,2430,1.172,-0.377,1.343
1619686282.268198,INFO,12643,2430,1.172,-0.377,1.343
1619686282.733665,INFO,12643,2430,1.172,-0.377,1.343
1619686283.304851,INFO,12643,2430,0.305,-1.024,1.675
1619686283.734177,INFO,12643,2430,0.305,-1.024,1.675
1619686284.433684,INFO,12643,2430,0.390,-0.964,1.696
1619686284.733556,INFO,12643,2430,0.390,-0.964,1.696
1619686285.427705,INFO,12643,2430,0.310,-1.016,1.662
1619686285.734145,INFO,12643,2430,0.310,-1.016,1.662
1619686286.430355,INFO,12643,2430,0.323,-1.022,1.668
1619686286.734758,INFO,12643,2430,0.323,-1.022,1.668
1619686287.428745,INFO,12643,2430,0.323,-1.021,1.669
1619686287.734168,INFO,12643,2430,0.323,-1.021,1.669
1619686288.428474,INFO,12643,2430,0.315,-1.087,1.490
1619686288.734537,INFO,12643,2430,0.315,-1.087,1.490
1619686289.428871,INFO,12643,2430,0.325,-1.004,1.652
1619686289.734164,INFO,12643,2430,0.325,-1.004,1.652
1619686290.434187,INFO,12643,2430,0.392,-0.979,1.682
1619686290.734665,INFO,12643,2430,0.392,-0.979,1.682
1619686291.446492,INFO,12643,2430,0.324,-1.028,1.664
1619686291.735072,INFO,12643,2430,0.324,-1.028,1.664
1619686292.44626,INFO,12643,2430,0.382,-0.977,1.681
1619686292.734601,INFO,12643,2430,0.382,-0.977,1.681
1619686293.443236,INFO,12643,2430,0.333,-1.036,1.650
1619686293.734599,INFO,12643,2430,0.333,-1.036,1.650
1619686294.455944,INFO,12643,2430,0.340,-1.032,1.649
1619686294.733968,INFO,12643,2430,0.340,-1.032,1.649
1619686295.440249,INFO,12643,2430,0.396,-0.939,1.666
1619686295.734745,INFO,12643,2430,0.396,-0.939,1.666
1619686296.458864,INFO,12643,2430,0.410,-0.966,1.675
1619686296.733844,INFO,12643,2430,0.410,-0.966,1.675
1619686297.457095,INFO,12643,2430,0.412,-0.966,1.675
1619686297.734845,INFO,12643,2430,0.412,-0.966,1.675
1619686298.463331,INFO,12643,2430,0.334,-1.038,1.654
1619686298.73459,INFO,12643,2430,0.334,-1.038,1.654
1619686299.470496,INFO,12643,2430,0.367,-1.074,1.452
1619686299.734133,INFO,12643,2430,0.367,-1.074,1.452
1619686300.465706,INFO,12643,2430,0.367,-1.074,1.452
1619686300.734008,INFO,12643,2430,0.367,-1.074,1.452
1619686301.463847,INFO,12643,2430,2.287,-0.566,1.149
1619686301.734607,INFO,12643,2430,2.287,-0.566,1.149
1619686302.64655,INFO,12643,2430,2.287,-0.566,1.149
1619686302.733852,INFO,12643,2430,2.287,-0.566,1.149
1619686303.465128,INFO,12643,2430,0.209,-1.384,1.489
1619686303.734266,INFO,12643,2430,0.209,-1.384,1.489
1619686304.480576,INFO,12643,2430,0.209,-1.384,1.489
1619686304.733418,INFO,12643,2430,0.344,-1.384,1.708
1619686305.483279,INFO,12643,2430,0.344,-1.384,1.708
1619686305.734363,INFO,12643,2430,0.344,-1.384,1.708
1619686306.479433,INFO,12643,2430,0.344,-1.384,1.708
1619686306.744088,INFO,12643,2430,0.386,-1.365,1.702
1619686307.495425,INFO,12643,2430,0.386,-1.365,1.702
1619686307.734271,INFO,12643,2430,0.386,-1.365,1.702
1619686308.485665,INFO,12643,2430,0.386,-1.365,1.702
1619686308.781824,INFO,12643,2430,0.334,-1.321,1.687
1619686309.503117,INFO,12643,2430,0.334,-1.321,1.687
1619686309.734318,INFO,12643,2430,0.334,-1.321,1.687
1619686310.493833,INFO,12643,2430,0.335,-1.312,1.682
1619686310.733941,INFO,12643,2430,0.335,-1.312,1.682
1619686311.509544,INFO,12643,2430,0.335,-1.312,1.682
1619686311.734419,INFO,12643,2430,0.335,-1.312,1.682
1619686312.491663,INFO,12643,2430,0.335,-1.312,1.682
1619686321.733754,INFO,12928,-1,0.348,-1.327,1.691
1619686322.534019,INFO,12928,0,0.348,-1.327,1.691
1619686322.734162,INFO,12928,0,0.348,-1.327,1.691
1619686322.734162,INFO,12928,0,0.348,-1.327,1.691
1619686323.734066,INFO,12928,0,0.342,-1.342,1.706
1619686324.540964,INFO,12928,0,0.374,-1.330,1.692
1619686324.733989,INFO,12928,0,0.374,-1.330,1.692
1619686325.53061,INFO,12928,0,0.343,-1.338,1.702
1619686325.734421,INFO,12928,2430,0.343,-1.338,1.702
1619686326.349218,INFO,12928,2430,0.343,-1.338,1.702
1619686326.799122,INFO,12928,2430,0.347,-1.314,1.695
1619686327.546382,INFO,12928,2430,0.350,-1.325,1.700
1619686327.734258,INFO,12928,2430,0.350,-1.325,1.700
1619686328.548969,INFO,12928,2430,0.386,-1.316,1.686
1619686328.734531,INFO,12928,2430,0.386,-1.316,1.686
1619686329.35406,INFO,12928,2430,0.386,-1.316,1.686
1619686329.734836,INFO,12928,2430,0.380,-1.332,1.695
1619686330.535199,INFO,12928,2430,0.371,-1.334,1.695
1619686330.7349,INFO,12928,2430,0.371,-1.334,1.695
1619686331.357621,INFO,12928,2430,0.371,-1.334,1.695
1619686331.733624,INFO,12928,2430,0.381,-1.339,1.676
1619686332.543166,INFO,12928,2430,0.444,-1.370,1.688
1619686332.734974,INFO,12928,2430,0.444,-1.370,1.688
1619686333.541689,INFO,12928,2430,1.546,-0.227,1.002
1619686333.734438,INFO,12928,2430,1.546,-0.227,1.002
1619686334.548873,INFO,12928,2430,2.272,-0.495,1.311
1619686334.734417,INFO,12928,2430,2.272,-0.495,1.311
1619686335.553263,INFO,12928,2430,2.272,-0.495,1.311
1619686335.734268,INFO,12928,2430,2.272,-0.495,1.311
1619686336.556688,INFO,12928,2430,2.272,-0.495,1.311
1619686336.734364,INFO,12928,2430,2.272,-0.495,1.311
1619686336.751042,INFO,12928,2430,2.272,-0.495,1.311
1619686337.734956,INFO,12928,2430,0.351,-1.289,1.682
1619686338.565738,INFO,12928,2430,0.318,-1.319,1.686
1619686338.733868,INFO,12928,2430,0.318,-1.319,1.686
1619686339.374492,INFO,12928,2430,0.318,-1.319,1.686
1619686339.734967,INFO,12928,2430,0.334,-1.325,1.701
1619686340.556779,INFO,12928,2430,0.382,-1.329,1.692
1619686340.73421,INFO,12928,2430,0.382,-1.329,1.692
1619686341.376561,INFO,12928,2430,0.382,-1.329,1.692
1619686341.734262,INFO,12928,2430,0.377,-1.316,1.687
1619686342.37756,INFO,12928,2430,0.377,-1.316,1.687
1619686342.734233,INFO,12928,2430,0.398,-1.383,1.707
1619686343.562101,INFO,12928,2430,0.391,-1.382,1.718
1619686343.734428,INFO,12928,2430,0.391,-1.382,1.718
1619686344.569346,INFO,12928,2430,0.386,-1.327,1.694
1619686344.73445,INFO,12928,2430,0.386,-1.327,1.694
1619686345.567224,INFO,12928,2430,0.383,-1.314,1.688
1619686345.73475,INFO,12928,2430,0.383,-1.314,1.688
1619686346.384206,INFO,12928,2430,0.383,-1.314,1.688
1619686346.734675,INFO,12928,2430,0.387,-1.328,1.692
1619686347.57505,INFO,12928,2430,0.377,-1.309,1.688
1619686347.734215,INFO,12928,2430,0.377,-1.309,1.688
1619686348.38654,INFO,12928,2430,0.377,-1.309,1.688
1619686348.733934,INFO,12928,2430,0.378,-1.321,1.694
1619686349.388257,INFO,12928,2430,0.378,-1.321,1.694
1619686349.734048,INFO,12928,2430,0.374,-1.281,1.678
1619686350.574837,INFO,12928,2430,0.392,-1.350,1.705
1619686350.734349,INFO,12928,2430,0.392,-1.350,1.705
1619686351.390742,INFO,12928,2430,0.392,-1.350,1.705
1619686351.733837,INFO,12928,2430,0.378,-1.296,1.684
1619686352.393705,INFO,12928,2430,0.378,-1.296,1.684
1619686352.734083,INFO,12928,2430,0.375,-1.314,1.691
1619686353.580328,INFO,12928,2430,0.360,-1.295,1.682
1619686353.733904,INFO,12928,2430,0.360,-1.295,1.682
1619686354.398442,INFO,12928,2430,0.360,-1.295,1.682
1619686354.742582,INFO,12928,2430,0.283,-1.412,1.493
1619686355.401555,INFO,12928,2430,0.283,-1.412,1.493
1619686355.734227,INFO,12928,2430,0.366,-1.320,1.691
1619686356.595466,INFO,12928,2430,0.407,-1.401,1.727
1619686356.734229,INFO,12928,2430,0.407,-1.401,1.727
1619686357.590646,INFO,12928,2430,0.372,-1.300,1.693
1619686357.733855,INFO,12928,2430,0.372,-1.300,1.693
1619686358.405312,INFO,12928,2430,0.372,-1.300,1.693
1619686358.734867,INFO,12928,2430,0.281,-1.398,1.490
1619686359.592736,INFO,12928,2430,0.357,-1.322,1.692
1619686359.734036,INFO,12928,2430,0.357,-1.322,1.692
1619686360.408949,INFO,12928,2430,0.357,-1.322,1.692
1619686360.734368,INFO,12928,2430,0.279,-1.397,1.477
1619686361.59419,INFO,12928,2430,0.394,-1.306,1.668
1619686361.734303,INFO,12928,2430,0.394,-1.306,1.668
1619686362.601589,INFO,12928,2430,0.283,-1.405,1.497
1619686362.733991,INFO,12928,2430,0.283,-1.405,1.497
1619686363.59604,INFO,12928,2430,0.292,-1.063,1.414
1619686363.734132,INFO,12928,2430,0.292,-1.063,1.414
1619686364.611955,INFO,12928,2430,0.276,-1.083,1.415
1619686364.734461,INFO,12928,2430,0.276,-1.083,1.415
1619686365.622056,INFO,12928,2430,0.276,-1.083,1.415
1619686365.734053,INFO,12928,2430,0.276,-1.083,1.415
1619686366.422698,INFO,12928,2430,0.276,-1.083,1.415
1619686366.733987,INFO,12928,2430,0.193,-1.185,1.369
1619686366.80803,INFO,12928,2430,0.193,-1.185,1.369
1619686367.734664,INFO,12928,2430,0.322,-1.265,1.682
1619686368.427936,INFO,12928,2430,0.322,-1.265,1.682
1619686368.735133,INFO,12928,2430,0.333,-1.290,1.688
1619686369.619966,INFO,12928,2430,0.255,-1.407,1.485
1619686369.734849,INFO,12928,2430,0.255,-1.407,1.485
1619686370.627833,INFO,12928,2430,0.338,-1.292,1.688
1619686370.734486,INFO,12928,2430,0.338,-1.292,1.688
1619686371.433044,INFO,12928,2430,0.338,-1.292,1.688
1619686371.733742,INFO,12928,2430,0.328,-1.370,1.698
1619686372.622246,INFO,12928,2430,0.349,-1.338,1.683
1619686372.734419,INFO,12928,2430,0.349,-1.338,1.683
1619686373.437117,INFO,12928,2430,0.349,-1.338,1.683
1619686373.734455,INFO,12928,2430,0.349,-1.338,1.683
1619686374.439734,INFO,12928,2430,0.349,-1.338,1.683
1619686374.734595,INFO,12928,2430,0.365,-1.324,1.682
1619686375.629496,INFO,12928,2430,0.365,-1.324,1.682
1619686375.735069,INFO,12928,2430,0.365,-1.324,1.682
1619686376.629596,INFO,12928,2430,0.325,-1.343,1.702
1619686376.734505,INFO,12928,2430,0.325,-1.343,1.702
1619686377.643765,INFO,12928,2430,0.325,-1.343,1.702
1619686377.734879,INFO,12928,2430,0.325,-1.343,1.702
1619686377.850029,INFO,12928,2430,0.325,-1.343,1.702
1619686378.734116,INFO,12928,2430,0.353,-1.327,1.693
1619686379.733811,INFO,12928,2430,0.371,-1.364,1.697
1619686379.833018,INFO,12928,2430,0.371,-1.364,1.697
1619686380.45545,INFO,12928,2430,0.371,-1.364,1.697
1619686380.733946,INFO,12928,2430,0.371,-1.364,1.697
1619686381.645536,INFO,12928,2430,0.371,-1.364,1.697
1619686381.734456,INFO,12928,2430,0.371,-1.364,1.697
1619686381.860882,INFO,12928,2430,0.371,-1.364,1.697
1619686389.906786,INFO,13128,-1,0.394,-1.335,1.680
1619686390.679978,INFO,13128,0,0.394,-1.335,1.680
1619686390.867821,INFO,13128,0,0.394,-1.335,1.680
1619686391.678234,INFO,13128,0,0.394,-1.335,1.680
1619686391.8741,INFO,13128,0,0.394,-1.335,1.680
1619686392.682643,INFO,13128,0,0.394,-1.335,1.680
1619686392.873881,INFO,13128,0,0.394,-1.335,1.680
1619686392.892107,INFO,13128,0,0.394,-1.335,1.680
1619686393.734534,INFO,13128,2431,0.394,-1.335,1.680
1619686393.735325,INFO,13128,2431,0.394,-1.335,1.680
1619686394.733839,INFO,13128,2431,0.394,-1.335,1.680
1619686394.783448,INFO,13128,2431,0.394,-1.335,1.680
1619686395.733993,INFO,13128,2431,0.394,-1.335,1.680
1619686395.814847,INFO,13128,2431,0.394,-1.335,1.680
1619686396.733733,INFO,13128,2431,0.394,-1.335,1.680
1619686396.824561,INFO,13128,2431,0.394,-1.335,1.680
1619686397.734615,INFO,13128,2431,0.394,-1.335,1.680
1619686397.873263,INFO,13128,2431,0.394,-1.335,1.680
1619686410.302837,INFO,13210,-1,0.303,-1.338,1.711
1619686410.981755,INFO,13210,0,0.303,-1.338,1.711
1619686411.284672,INFO,13210,0,0.303,-1.338,1.711
1619686411.761461,INFO,13210,0,0.303,-1.338,1.711
1619686412.285628,INFO,13210,0,2.276,0.528,0.996
1619686412.968424,INFO,13210,0,2.276,0.528,0.996
1619686413.285533,INFO,13210,0,2.276,0.528,0.996
1619686414.181582,INFO,13210,0,2.276,0.528,0.996
1619686414.287605,INFO,13210,0,2.212,-0.560,1.255
1619686414.974095,INFO,13210,0,2.212,-0.560,1.255
1619686415.285573,INFO,13210,0,2.212,-0.560,1.255
1619686416.169196,INFO,13210,0,2.212,-0.560,1.255
1619686416.307902,INFO,13210,0,1.403,0.251,1.343
1619686416.973499,INFO,13210,0,1.403,0.251,1.343
1619686417.299704,INFO,13210,0,1.403,0.251,1.343
1619686417.773882,INFO,13210,0,1.403,0.251,1.343
1619686418.298159,INFO,13210,0,1.012,-0.093,1.274
1619686418.997301,INFO,13210,0,1.012,-0.093,1.274
1619686419.286843,INFO,13210,0,1.012,-0.093,1.274
1619686420.435291,INFO,13210,0,1.045,-0.231,1.215
1619686420.447655,INFO,13210,0,1.045,-0.231,1.215
1619686420.779211,INFO,13210,0,1.045,-0.231,1.215
1619686421.29676,INFO,13210,0,1.045,-0.231,1.215
1619686422.009284,INFO,13210,0,1.045,-0.231,1.215
1619686422.299597,INFO,13210,0,1.045,-0.231,1.215
1619686423.225198,INFO,13210,0,2.198,-0.560,1.139
1619686423.301564,INFO,13210,0,2.481,-0.684,0.905
1619686423.785705,INFO,13210,0,2.481,-0.684,0.905
1619686424.289912,INFO,13210,0,2.481,-0.684,0.905
1619686424.994495,INFO,13210,0,2.481,-0.684,0.905
1619686456.733963,INFO,13929,-1,0.379,0.233,1.380
1619686457.168492,INFO,13929,-1,0.379,0.233,1.380
1619686457.739327,INFO,13929,0,0.272,0.170,1.422
1619686458.734645,INFO,13929,0,0.263,0.239,1.473
1619686458.736644,INFO,13929,0,0.263,0.239,1.473
1619686459.513479,INFO,13929,0,0.263,0.239,1.473
1619686459.733822,INFO,13929,0,0.198,0.221,1.443
1619686460.735092,INFO,13929,0,0.211,0.156,1.408
1619686460.739868,INFO,13929,0,0.211,0.156,1.408
1619686461.516043,INFO,13929,0,0.211,0.156,1.408
1619686461.735372,INFO,13929,0,0.385,0.178,1.480
1619686462.734214,INFO,13929,0,0.493,0.200,1.403
1619686462.747139,INFO,13929,0,0.493,0.200,1.403
1619686463.518424,INFO,13929,0,0.493,0.200,1.403
1619686463.743226,INFO,13929,0,0.452,0.217,1.395
1619686464.736339,INFO,13929,0,0.308,0.176,1.467
1619686464.738871,INFO,13929,0,0.308,0.176,1.467
1619686465.522192,INFO,13929,0,0.308,0.176,1.467
1619686465.733925,INFO,13929,0,0.295,0.186,1.465
1619686466.742664,INFO,13929,0,0.155,0.244,1.436
1619686466.74378,INFO,13929,0,0.155,0.244,1.436
1619686467.527174,INFO,13929,0,0.155,0.244,1.436
1619686467.73361,INFO,13929,0,0.155,0.244,1.436
1619686468.529826,INFO,13929,0,0.155,0.244,1.436
1619686468.734334,INFO,13929,0,0.155,0.244,1.436
1619686468.988223,INFO,13929,0,0.155,0.244,1.436
1619686469.73424,INFO,13929,0,0.155,0.244,1.436
1619686469.918271,INFO,13929,0,0.155,0.244,1.436
1619686470.73377,INFO,13929,0,0.155,0.244,1.436
1619686470.843293,INFO,13929,0,0.155,0.244,1.436
1619686471.73395,INFO,13929,0,0.155,0.244,1.436
1619686471.993469,INFO,13929,0,0.155,0.244,1.436
1619686472.733694,INFO,13929,0,0.155,0.244,1.436
1619686472.91435,INFO,13929,0,0.155,0.244,1.436
1619686473.733639,INFO,13929,0,0.155,0.244,1.436
1619686473.839498,INFO,13929,0,0.155,0.244,1.436
1619686474.73451,INFO,13929,0,0.155,0.244,1.436
1619686474.771031,INFO,13929,0,0.155,0.244,1.436
1619686475.734257,INFO,13929,0,0.155,0.244,1.436
1619686475.915453,INFO,13929,0,0.155,0.244,1.436
1619686478.711803,INFO,14135,2432,0.145,1.009,1.110
1619686479.269903,INFO,14135,2432,0.145,1.009,1.110
1619686479.705523,INFO,14135,2432,0.119,1.021,1.105
1619686480.510196,INFO,14135,2432,0.205,1.057,1.099
1619686480.711453,INFO,14135,2432,0.205,1.057,1.099
1619686481.273352,INFO,14135,2432,0.205,1.057,1.099
1619686481.734018,INFO,14135,2432,0.097,1.048,1.106
1619686482.735603,INFO,14135,2432,0.117,1.149,1.107
1619686482.741504,INFO,14135,2432,0.117,1.149,1.107
1619686483.517355,INFO,14135,2432,0.117,1.115,1.113
1619686483.733455,INFO,14135,2432,0.117,1.115,1.113
1619686484.733368,INFO,14135,2432,0.033,1.133,0.974
1619686484.745673,INFO,14135,2432,0.033,1.133,0.974
1619686485.524809,INFO,14135,2432,0.167,1.034,1.115
1619686485.733598,INFO,14135,2432,0.167,1.034,1.115
1619686486.733449,INFO,14135,2432,0.218,1.044,1.097
1619686486.758477,INFO,14135,2432,0.218,1.044,1.097
1619686487.522254,INFO,14135,2432,0.218,1.044,1.097
1619686487.735412,INFO,14135,2432,0.218,1.044,1.097
1619686488.733928,INFO,14135,2432,-0.245,0.767,1.603
1619686488.769477,INFO,14135,2432,-0.245,0.767,1.603
1619686489.547694,INFO,14135,2432,-0.245,0.767,1.603
1619686489.733847,INFO,14135,2432,-0.245,0.767,1.603
1619686490.734001,INFO,14135,2432,-0.244,0.894,1.474
1619686490.772952,INFO,14135,2432,-0.244,0.894,1.474
1619686491.017558,INFO,14135,2432,-0.244,0.894,1.474
1619686491.734367,INFO,14135,2432,-0.244,0.894,1.474
1619686492.297784,INFO,14135,2432,-0.244,0.894,1.474
1619686492.734195,INFO,14135,2432,-0.244,0.894,1.474
1619686493.734349,INFO,14135,2432,-0.296,0.789,1.501
1619686493.770508,INFO,14135,2432,-0.296,0.789,1.501
1619686494.003955,INFO,14135,2432,-0.288,0.778,1.479
1619686494.734428,INFO,14135,2432,-0.288,0.778,1.479
1619686495.304746,INFO,14135,2432,-0.288,0.778,1.479
1619686495.733767,INFO,14135,2432,-0.288,0.778,1.479
1619686496.734339,INFO,14135,2432,-0.288,0.778,1.479
1619686496.791012,INFO,14135,2432,-0.288,0.778,1.479
1619686496.792015,INFO,14135,2432,-0.288,0.778,1.479
1619686497.733639,INFO,14135,2432,-0.202,0.986,1.350
1619686498.00192,INFO,14135,2432,-0.224,0.794,1.586
1619686498.737002,INFO,14135,2432,-0.224,0.794,1.586
1619686499.313383,INFO,14135,2432,-0.224,0.794,1.586
1619686500.498264,INFO,14135,2432,0.355,1.127,1.073
1619686500.560416,INFO,14135,2432,0.355,1.127,1.073
1619686500.733547,INFO,14135,2432,0.355,1.127,1.073
1619686501.319507,INFO,14135,2432,0.355,1.127,1.073
1619686502.454964,INFO,14135,2432,0.330,1.110,1.084
1619686502.556464,INFO,14135,2432,0.330,1.110,1.084
1619686502.851901,INFO,14135,2432,0.330,1.110,1.084
1619686503.323305,INFO,14135,2432,0.330,1.110,1.084
1619686503.908876,INFO,14135,2432,0.312,1.113,1.056
1619686504.559235,INFO,14135,2432,0.312,1.113,1.056
1619686504.734269,INFO,14135,2432,0.312,1.113,1.056
1619686504.817013,INFO,14135,2432,0.312,1.113,1.056
1619686505.734275,INFO,14135,2432,0.291,1.104,1.013
1619686506.329029,INFO,14135,2432,0.291,1.104,1.013
1619686506.734027,INFO,14135,2432,-0.026,0.547,1.239
1619686506.801962,INFO,14135,2432,-0.026,0.547,1.239
1619686507.733647,INFO,14135,2432,0.445,0.391,1.197
1619686508.331652,INFO,14135,2432,0.445,0.391,1.197
1619686508.736169,INFO,14135,2432,0.274,0.476,1.393
1619686509.562616,INFO,14135,2432,0.284,0.458,1.401
1619686509.735591,INFO,14135,2432,0.284,0.458,1.401
1619686510.33694,INFO,14135,2432,0.284,0.458,1.401
1619686510.734274,INFO,14135,2432,0.218,0.428,1.396
1619686511.587716,INFO,14135,2432,0.257,0.424,1.387
1619686511.734329,INFO,14135,2432,0.257,0.424,1.387
1619686512.341174,INFO,14135,2432,0.257,0.424,1.387
1619686512.733559,INFO,14135,2432,0.432,0.363,1.381
1619686513.575568,INFO,14135,2432,0.455,0.419,1.413
1619686513.7341,INFO,14135,2432,0.455,0.419,1.413
1619686514.3441,INFO,14135,2432,0.455,0.419,1.413
1619686514.733495,INFO,14135,2432,0.479,0.398,1.397
1619686515.575721,INFO,14135,2432,0.260,0.393,1.382
1619686515.733882,INFO,14135,2432,0.260,0.393,1.382
1619686516.348463,INFO,14135,2432,0.260,0.393,1.382
1619686516.733997,INFO,14135,2432,0.260,0.393,1.382
1619686517.587357,INFO,14135,2432,0.270,0.419,1.415
1619686517.735717,INFO,14135,2432,0.270,0.419,1.415
1619686518.352627,INFO,14135,2432,0.270,0.419,1.415
1619686518.73392,INFO,14135,2432,0.349,0.478,1.393
1619686519.59619,INFO,14135,2432,0.240,0.412,1.393
1619686519.735333,INFO,14135,2432,0.240,0.412,1.393
1619686520.356229,INFO,14135,2432,0.240,0.412,1.393
1619686520.733524,INFO,14135,2432,0.240,0.414,1.398
1619686521.587588,INFO,14135,2432,0.276,0.480,1.403
1619686521.733672,INFO,14135,2432,0.276,0.480,1.403
1619686522.359726,INFO,14135,2432,0.276,0.480,1.403
1619686522.733502,INFO,14135,2432,0.233,0.485,1.403
1619686523.605762,INFO,14135,2432,0.264,0.492,1.404
1619686523.733512,INFO,14135,2432,0.264,0.492,1.404
1619686524.362502,INFO,14135,2432,0.264,0.492,1.404
1619686524.734027,INFO,14135,2432,0.266,0.503,1.408
1619686525.602112,INFO,14135,2432,0.293,0.509,1.402
1619686525.733995,INFO,14135,2432,0.293,0.509,1.402
1619686526.364902,INFO,14135,2432,0.293,0.509,1.402
1619686526.734365,INFO,14135,2432,0.264,0.501,1.439
1619686527.606248,INFO,14135,2432,0.141,0.281,1.410
1619686527.733559,INFO,14135,2432,0.141,0.281,1.410
1619686528.368099,INFO,14135,2432,0.141,0.281,1.410
1619686529.548965,INFO,14135,2432,0.156,0.213,1.464
1619686529.612735,INFO,14135,2432,0.156,0.213,1.464
1619686530.373659,INFO,14135,2432,0.156,0.213,1.464
1619686531.647003,INFO,14135,2432,0.293,0.632,1.428
1619686531.887599,INFO,14135,2432,0.293,0.632,1.428
1619686532.11275,INFO,14135,2432,0.293,0.632,1.428
1619686532.918165,INFO,14135,2432,0.293,0.632,1.428
1619686533.381015,INFO,14135,2432,0.293,0.632,1.428
1619686533.909584,INFO,14135,2432,0.218,0.522,1.400
1619686534.616412,INFO,14135,2432,0.159,0.558,1.406
1619686534.906998,INFO,14135,2432,0.159,0.558,1.406
1619686535.385228,INFO,14135,2432,0.159,0.558,1.406
1619686535.911716,INFO,14135,2432,0.217,0.523,1.398
1619686536.619981,INFO,14135,2432,0.149,0.382,1.424
1619686536.740679,INFO,14135,2432,0.149,0.382,1.424
1619686537.389908,INFO,14135,2432,0.149,0.382,1.424
1619686537.738613,INFO,14135,2432,0.149,0.382,1.424
1619686538.624706,INFO,14135,2432,0.196,0.273,1.555
1619686538.734089,INFO,14135,2432,0.196,0.273,1.555
1619686539.395317,INFO,14135,2432,0.196,0.273,1.555
1619686539.733287,INFO,14135,2432,0.182,0.189,1.510
